timestamp,ip,method,path,status,bytes,user_agent,,
10/Mar/2026:12:06:07 +0000,10.0.0.187,GET,/api/reports,200,9863,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
07/Mar/2026:16:45:44 +0000,10.0.1.36,GET,/favicon.ico,200,7804,Mozilla/5.0 (iPhone,legit,
11/Mar/2026:22:07:56 +0000,10.0.0.56,GET,/,200,13587,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
01/Mar/2026:03:03:26 +0000,10.0.5.59,POST,/static/main.js,200,13332,Mozilla/5.0 (iPhone,legit,
04/Mar/2026:03:24:18 +0000,10.0.5.167,GET,/favicon.ico,200,9479,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
01/Mar/2026:15:43:15 +0000,10.0.3.98,POST,/favicon.ico,500,806,Mozilla/5.0 (iPhone,legit,
10/Mar/2026:04:57:35 +0000,10.0.2.40,GET,/api/reports,200,8929,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
10/Mar/2026:20:13:36 +0000,10.0.0.59,GET,/api/users,200,12924,Mozilla/5.0 (X11,legit,
14/Mar/2026:08:00:06 +0000,10.0.1.234,POST,/api/reports,200,10680,Mozilla/5.0 (X11,legit,
03/Mar/2026:13:25:42 +0000,10.0.0.195,GET,/static/main.js,200,10503,Mozilla/5.0 (iPhone,legit,
14/Mar/2026:23:19:05 +0000,45.74.250.5,GET,/api/users,404,165,Masscan/1.3,,
10/Mar/2026:13:43:08 +0000,10.0.5.214,POST,/login,200,14919,Mozilla/5.0 (iPhone,legit,
08/Mar/2026:05:36:22 +0000,10.0.3.88,GET,/,200,14420,Mozilla/5.0 (X11,legit,
04/Mar/2026:08:55:05 +0000,10.0.5.190,GET,/,404,13568,Mozilla/5.0 (X11,legit,
09/Mar/2026:18:22:09 +0000,10.0.2.180,GET,/login,200,2530,Mozilla/5.0 (iPhone,legit,
01/Mar/2026:20:17:04 +0000,10.0.5.190,GET,/dashboard,200,6504,Mozilla/5.0 (iPhone,legit,
14/Mar/2026:01:05:25 +0000,10.0.1.246,GET,/api/reports,200,7495,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
07/Mar/2026:04:10:00 +0000,10.0.0.221,GET,/dashboard,200,3781,Mozilla/5.0 (iPhone,legit,
11/Mar/2026:06:29:06 +0000,10.0.2.148,GET,/favicon.ico,200,5054,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
13/Mar/2026:05:58:31 +0000,10.0.3.21,GET,/,301,9998,Mozilla/5.0 (X11,legit,
08/Mar/2026:20:15:13 +0000,10.0.0.207,GET,/api/reports,200,14004,Mozilla/5.0 (iPhone,legit,
13/Mar/2026:04:34:14 +0000,185.113.152.216,GET,/api/data?q=<script>alert(1)</script>,404,1220,curl/7.88.0,,
09/Mar/2026:05:02:10 +0000,10.0.0.190,POST,/dashboard,200,4936,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
11/Mar/2026:22:16:51 +0000,10.0.2.253,GET,/index.html,301,5724,Mozilla/5.0 (iPhone,legit,
10/Mar/2026:06:39:21 +0000,10.0.0.207,GET,/index.html,200,4109,Mozilla/5.0 (iPhone,legit,
04/Mar/2026:10:31:32 +0000,10.0.5.159,GET,/api/data,301,2385,Mozilla/5.0 (iPhone,legit,
03/Mar/2026:08:28:15 +0000,10.0.1.179,GET,/favicon.ico,200,6549,Mozilla/5.0 (X11,legit,
09/Mar/2026:06:06:46 +0000,10.0.5.84,POST,/api/users,200,6931,Mozilla/5.0 (X11,legit,
07/Mar/2026:07:47:54 +0000,10.0.3.102,GET,/static/main.js,200,3064,Mozilla/5.0 (X11,legit,
06/Mar/2026:12:53:41 +0000,10.0.0.195,GET,/static/main.js,200,3550,Mozilla/5.0 (iPhone,legit,
01/Mar/2026:04:44:11 +0000,10.0.1.131,POST,/dashboard,200,14511,Mozilla/5.0 (X11,legit,
13/Mar/2026:07:50:05 +0000,10.0.5.118,POST,/login,200,3659,Mozilla/5.0 (X11,legit,
04/Mar/2026:15:42:32 +0000,10.0.5.166,GET,/dashboard,200,10415,Mozilla/5.0 (X11,legit,
04/Mar/2026:01:04:08 +0000,10.0.5.159,GET,/,200,7235,Mozilla/5.0 (iPhone,legit,
13/Mar/2026:03:52:04 +0000,10.0.1.36,GET,/login,200,9604,Mozilla/5.0 (iPhone,legit,
04/Mar/2026:08:23:02 +0000,10.0.2.117,GET,/,200,4638,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
01/Mar/2026:01:38:52 +0000,10.0.1.130,POST,/login,200,12063,Mozilla/5.0 (iPhone,legit,
07/Mar/2026:23:45:29 +0000,10.0.2.207,GET,/api/users,200,4050,Mozilla/5.0 (iPhone,legit,
04/Mar/2026:11:58:18 +0000,10.0.0.219,GET,/,500,11211,Mozilla/5.0 (X11,legit,
01/Mar/2026:22:21:00 +0000,10.0.2.27,POST,/static/main.js,200,8610,Mozilla/5.0 (iPhone,legit,
06/Mar/2026:10:45:28 +0000,10.0.4.103,POST,/dashboard,200,542,Mozilla/5.0 (iPhone,legit,
09/Mar/2026:20:44:05 +0000,10.0.3.230,GET,/favicon.ico,500,9530,Mozilla/5.0 (X11,legit,
01/Mar/2026:08:48:31 +0000,10.0.0.195,GET,/static/main.js,200,5980,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
05/Mar/2026:14:06:30 +0000,10.0.2.57,POST,/,200,9230,Mozilla/5.0 (X11,legit,
09/Mar/2026:17:51:09 +0000,10.0.0.219,POST,/,200,465,Mozilla/5.0 (iPhone,legit,
06/Mar/2026:04:16:46 +0000,10.0.1.36,GET,/static/main.js,200,9827,Mozilla/5.0 (X11,legit,
05/Mar/2026:07:43:19 +0000,10.0.3.21,GET,/static/main.js,200,3522,Mozilla/5.0 (X11,legit,
08/Mar/2026:06:49:10 +0000,10.0.1.246,POST,/favicon.ico,200,7994,Mozilla/5.0 (iPhone,legit,
06/Mar/2026:06:36:31 +0000,10.0.5.29,GET,/index.html,200,3836,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
08/Mar/2026:08:11:20 +0000,10.0.2.208,POST,/index.html,200,3815,Mozilla/5.0 (iPhone,legit,
11/Mar/2026:22:23:45 +0000,10.0.0.98,GET,/,200,13160,Mozilla/5.0 (iPhone,legit,
07/Mar/2026:02:21:12 +0000,10.0.5.140,GET,/api/reports,200,10563,Mozilla/5.0 (iPhone,legit,
06/Mar/2026:09:17:00 +0000,10.0.2.208,POST,/api/reports,200,3055,Mozilla/5.0 (X11,legit,
03/Mar/2026:10:05:31 +0000,10.0.1.168,GET,/,200,3416,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
06/Mar/2026:04:06:51 +0000,10.0.1.234,POST,/login,200,4822,Mozilla/5.0 (iPhone,legit,
14/Mar/2026:21:40:15 +0000,10.0.0.92,POST,/api/data,200,10038,Mozilla/5.0 (iPhone,legit,
11/Mar/2026:23:36:55 +0000,10.0.2.40,GET,/api/reports,200,7706,Mozilla/5.0 (X11,legit,
04/Mar/2026:18:24:38 +0000,10.0.3.88,GET,/static/main.js,200,431,Mozilla/5.0 (iPhone,legit,
10/Mar/2026:08:56:11 +0000,10.0.5.84,GET,/,200,14144,Mozilla/5.0 (X11,legit,
06/Mar/2026:07:27:04 +0000,10.0.2.180,POST,/api/users,301,12149,Mozilla/5.0 (X11,legit,
13/Mar/2026:10:52:42 +0000,10.0.4.109,GET,/api/users,301,9061,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
07/Mar/2026:11:15:02 +0000,10.0.5.177,GET,/api/users,200,3306,Mozilla/5.0 (X11,legit,
10/Mar/2026:21:58:01 +0000,10.0.2.117,GET,/api/data,200,7581,Mozilla/5.0 (iPhone,legit,
13/Mar/2026:01:14:02 +0000,10.0.1.246,POST,/api/users,200,12286,Mozilla/5.0 (iPhone,legit,
06/Mar/2026:23:47:17 +0000,10.0.3.24,GET,/api/users,200,14976,Mozilla/5.0 (iPhone,legit,
09/Mar/2026:20:46:21 +0000,10.0.4.103,GET,/dashboard,200,9054,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
06/Mar/2026:13:49:26 +0000,10.0.5.166,GET,/favicon.ico,200,9145,Mozilla/5.0 (iPhone,legit,
12/Mar/2026:14:31:05 +0000,185.182.174.29,GET,/phpmyadmin/,404,678,sqlmap/1.7 (https://sqlmap.org),,
04/Mar/2026:10:29:00 +0000,10.0.3.21,POST,/,200,2137,Mozilla/5.0 (X11,legit,
01/Mar/2026:04:38:24 +0000,10.0.5.190,GET,/dashboard,301,13243,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
04/Mar/2026:00:06:51 +0000,10.0.0.98,GET,/index.html,301,4724,Mozilla/5.0 (iPhone,legit,
12/Mar/2026:09:16:20 +0000,10.0.2.253,GET,/,200,498,Mozilla/5.0 (iPhone,legit,
08/Mar/2026:11:33:08 +0000,10.0.2.63,GET,/favicon.ico,301,2470,Mozilla/5.0 (X11,legit,
08/Mar/2026:19:32:12 +0000,10.0.3.24,GET,/index.html,301,11248,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
04/Mar/2026:00:49:26 +0000,10.0.2.103,GET,/favicon.ico,200,14408,Mozilla/5.0 (iPhone,legit,
11/Mar/2026:01:58:13 +0000,10.0.1.168,GET,/index.html,404,12345,Mozilla/5.0 (iPhone,legit,
01/Mar/2026:03:59:38 +0000,10.0.0.12,GET,/api/users,200,9869,Mozilla/5.0 (iPhone,legit,
07/Mar/2026:16:07:28 +0000,10.0.3.88,GET,/api/users,200,3862,Mozilla/5.0 (iPhone,legit,
04/Mar/2026:16:39:27 +0000,10.0.5.59,GET,/login,200,10948,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
12/Mar/2026:16:49:09 +0000,10.0.5.167,GET,/api/data,200,4819,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
09/Mar/2026:05:07:36 +0000,10.0.4.23,GET,/index.html,200,2980,Mozilla/5.0 (X11,legit,
10/Mar/2026:00:12:35 +0000,10.0.2.63,GET,/,200,14560,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
06/Mar/2026:14:41:11 +0000,10.0.0.219,GET,/api/users,200,367,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
05/Mar/2026:14:27:43 +0000,10.0.3.24,GET,/api/data,500,4260,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
08/Mar/2026:07:11:06 +0000,10.0.0.250,GET,/api/users,200,7341,Mozilla/5.0 (X11,legit,
11/Mar/2026:02:26:53 +0000,10.0.2.253,POST,/index.html,404,7894,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
10/Mar/2026:02:34:47 +0000,10.0.1.168,GET,/favicon.ico,200,6642,Mozilla/5.0 (X11,legit,
02/Mar/2026:10:30:02 +0000,10.0.5.140,GET,/api/reports,404,2610,Mozilla/5.0 (iPhone,legit,
09/Mar/2026:20:02:28 +0000,10.0.5.81,GET,/index.html,200,10667,Mozilla/5.0 (iPhone,legit,
11/Mar/2026:23:27:21 +0000,10.0.5.44,GET,/index.html,200,5469,Mozilla/5.0 (X11,legit,
13/Mar/2026:18:52:29 +0000,10.0.2.208,GET,/dashboard,200,14247,Mozilla/5.0 (X11,legit,
13/Mar/2026:15:40:19 +0000,10.0.1.179,POST,/login,200,1574,Mozilla/5.0 (X11,legit,
02/Mar/2026:01:37:36 +0000,10.0.3.98,POST,/login,200,14950,Mozilla/5.0 (iPhone,legit,
11/Mar/2026:03:05:13 +0000,10.0.3.88,GET,/login,200,2812,Mozilla/5.0 (X11,legit,
05/Mar/2026:17:43:26 +0000,10.0.0.250,GET,/dashboard,200,9937,Mozilla/5.0 (iPhone,legit,
01/Mar/2026:22:36:36 +0000,10.0.0.195,GET,/,200,13377,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
01/Mar/2026:23:21:12 +0000,10.0.0.40,GET,/,200,1389,Mozilla/5.0 (iPhone,legit,
01/Mar/2026:11:52:24 +0000,10.0.5.27,POST,/static/main.js,200,14968,Mozilla/5.0 (iPhone,legit,
07/Mar/2026:17:03:55 +0000,10.0.5.167,POST,/static/main.js,200,5537,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
08/Mar/2026:22:47:54 +0000,10.0.0.98,GET,/,200,14693,Mozilla/5.0 (iPhone,legit,
11/Mar/2026:08:15:52 +0000,10.0.2.57,GET,/login,200,6491,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
14/Mar/2026:08:27:22 +0000,10.0.2.207,GET,/static/main.js,200,2249,Mozilla/5.0 (iPhone,legit,
07/Mar/2026:11:19:33 +0000,10.0.5.84,POST,/,301,9640,Mozilla/5.0 (X11,legit,
01/Mar/2026:20:59:42 +0000,10.0.0.56,POST,/api/reports,200,1108,Mozilla/5.0 (iPhone,legit,
14/Mar/2026:11:54:18 +0000,45.47.185.225,GET,/static/main.js,200,453,Masscan/1.3,,
04/Mar/2026:00:58:31 +0000,10.0.1.131,GET,/api/reports,200,5835,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
11/Mar/2026:07:16:52 +0000,10.0.4.187,GET,/login,200,13703,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
08/Mar/2026:23:17:40 +0000,10.0.2.207,GET,/index.html,200,7005,Mozilla/5.0 (X11,legit,
06/Mar/2026:03:40:19 +0000,10.0.3.151,GET,/dashboard,200,9573,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
11/Mar/2026:16:27:47 +0000,10.0.1.246,GET,/api/data,200,10961,Mozilla/5.0 (X11,legit,
09/Mar/2026:17:44:59 +0000,10.0.2.148,GET,/api/reports,200,9488,Mozilla/5.0 (X11,legit,
12/Mar/2026:08:50:20 +0000,10.0.5.159,GET,/index.html,301,7427,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
01/Mar/2026:17:26:24 +0000,10.0.1.222,GET,/static/main.js,500,4975,Mozilla/5.0 (X11,legit,
06/Mar/2026:21:03:31 +0000,10.0.5.140,GET,/static/main.js,200,12062,Mozilla/5.0 (iPhone,legit,
10/Mar/2026:02:28:32 +0000,10.0.1.131,GET,/favicon.ico,200,12788,Mozilla/5.0 (X11,legit,
14/Mar/2026:16:41:50 +0000,10.0.4.7,POST,/index.html,200,830,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
07/Mar/2026:18:52:02 +0000,10.0.1.68,GET,/dashboard,200,7069,Mozilla/5.0 (X11,legit,
11/Mar/2026:21:00:48 +0000,10.0.0.156,GET,/favicon.ico,200,7816,Mozilla/5.0 (iPhone,legit,
10/Mar/2026:18:45:16 +0000,10.0.1.172,GET,/favicon.ico,200,7375,Mozilla/5.0 (iPhone,legit,
03/Mar/2026:21:38:33 +0000,10.0.1.168,GET,/dashboard,404,5511,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
07/Mar/2026:10:26:56 +0000,10.0.3.88,GET,/static/main.js,200,11988,Mozilla/5.0 (iPhone,legit,
11/Mar/2026:07:08:42 +0000,10.0.4.7,POST,/dashboard,200,9095,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
14/Mar/2026:22:56:29 +0000,45.72.122.15,GET,/phpmyadmin/,403,486,Masscan/1.3,,
03/Mar/2026:12:28:00 +0000,10.0.1.68,GET,/login,200,4644,Mozilla/5.0 (iPhone,legit,
14/Mar/2026:13:47:23 +0000,10.0.4.68,GET,/favicon.ico,200,7513,Mozilla/5.0 (X11,legit,
04/Mar/2026:15:12:05 +0000,10.0.3.151,GET,/,404,10110,Mozilla/5.0 (iPhone,legit,
13/Mar/2026:16:50:50 +0000,45.63.40.22,GET,/login,403,414,Masscan/1.3,,
02/Mar/2026:11:36:33 +0000,10.0.0.56,GET,/api/reports,200,1566,Mozilla/5.0 (iPhone,legit,
05/Mar/2026:08:01:57 +0000,10.0.3.151,GET,/favicon.ico,200,13472,Mozilla/5.0 (iPhone,legit,
01/Mar/2026:14:17:52 +0000,10.0.1.234,GET,/login,200,6346,Mozilla/5.0 (iPhone,legit,
14/Mar/2026:02:57:00 +0000,10.0.2.91,GET,/api/reports,200,2771,Mozilla/5.0 (iPhone,legit,
07/Mar/2026:05:33:57 +0000,10.0.2.207,GET,/dashboard,200,4365,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
03/Mar/2026:17:00:57 +0000,10.0.3.57,GET,/,200,10933,Mozilla/5.0 (iPhone,legit,
01/Mar/2026:07:18:38 +0000,10.0.3.151,GET,/favicon.ico,200,4665,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
01/Mar/2026:21:17:18 +0000,10.0.5.167,GET,/index.html,200,7835,Mozilla/5.0 (iPhone,legit,
02/Mar/2026:03:05:07 +0000,10.0.5.118,GET,/static/main.js,200,8185,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
06/Mar/2026:14:31:54 +0000,10.0.4.51,GET,/index.html,200,8260,Mozilla/5.0 (iPhone,legit,
07/Mar/2026:07:32:18 +0000,10.0.2.57,GET,/static/main.js,500,3269,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
11/Mar/2026:04:02:52 +0000,10.0.4.51,GET,/favicon.ico,200,4902,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
12/Mar/2026:16:08:55 +0000,45.63.40.22,GET,/api/login?user=admin'--,200,276,Masscan/1.3,,
12/Mar/2026:14:19:27 +0000,10.0.0.190,GET,/index.html,200,7931,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
13/Mar/2026:08:19:56 +0000,10.0.1.68,GET,/api/data,200,830,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
09/Mar/2026:04:04:49 +0000,10.0.5.150,POST,/login,200,9867,Mozilla/5.0 (iPhone,legit,
04/Mar/2026:23:43:00 +0000,10.0.5.167,GET,/api/users,500,13197,Mozilla/5.0 (iPhone,legit,
02/Mar/2026:05:27:03 +0000,10.0.2.27,POST,/api/data,200,11645,Mozilla/5.0 (iPhone,legit,
08/Mar/2026:22:11:04 +0000,10.0.1.181,GET,/,200,14379,Mozilla/5.0 (iPhone,legit,
05/Mar/2026:14:58:00 +0000,10.0.0.187,POST,/,200,9462,Mozilla/5.0 (X11,legit,
13/Mar/2026:22:10:26 +0000,10.0.4.103,GET,/favicon.ico,301,2869,Mozilla/5.0 (X11,legit,
03/Mar/2026:19:33:40 +0000,10.0.0.221,POST,/index.html,200,14964,Mozilla/5.0 (iPhone,legit,
12/Mar/2026:15:42:04 +0000,10.0.1.234,GET,/static/main.js,200,11451,Mozilla/5.0 (iPhone,legit,
09/Mar/2026:18:26:06 +0000,10.0.5.167,GET,/login,200,2910,Mozilla/5.0 (iPhone,legit,
11/Mar/2026:08:06:33 +0000,10.0.5.29,GET,/api/reports,200,11138,Mozilla/5.0 (iPhone,legit,
03/Mar/2026:10:26:39 +0000,10.0.1.246,POST,/login,301,6230,Mozilla/5.0 (X11,legit,
01/Mar/2026:08:38:53 +0000,10.0.4.57,GET,/api/reports,200,4118,Mozilla/5.0 (iPhone,legit,
10/Mar/2026:01:34:13 +0000,10.0.3.98,POST,/login,301,4466,Mozilla/5.0 (X11,legit,
09/Mar/2026:20:42:47 +0000,10.0.5.81,GET,/api/reports,200,4803,Mozilla/5.0 (iPhone,legit,
14/Mar/2026:11:02:09 +0000,10.0.4.187,GET,/index.html,200,10258,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
02/Mar/2026:15:02:04 +0000,10.0.5.44,GET,/dashboard,200,8515,Mozilla/5.0 (iPhone,legit,
02/Mar/2026:10:31:52 +0000,10.0.2.40,GET,/,404,8100,Mozilla/5.0 (iPhone,legit,
12/Mar/2026:05:59:25 +0000,10.0.1.68,GET,/api/users,200,3864,Mozilla/5.0 (X11,legit,
13/Mar/2026:19:08:48 +0000,10.0.4.57,POST,/index.html,200,10387,Mozilla/5.0 (iPhone,legit,
05/Mar/2026:15:09:11 +0000,10.0.0.56,GET,/login,200,14319,Mozilla/5.0 (X11,legit,
06/Mar/2026:00:33:15 +0000,10.0.0.156,GET,/login,404,6024,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
14/Mar/2026:17:53:18 +0000,10.0.3.88,GET,/dashboard,404,2376,Mozilla/5.0 (X11,legit,
08/Mar/2026:18:23:40 +0000,10.0.4.103,GET,/api/reports,200,7666,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
05/Mar/2026:00:10:30 +0000,10.0.2.117,GET,/static/main.js,200,13457,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
06/Mar/2026:22:18:35 +0000,10.0.2.91,GET,/login,500,12386,Mozilla/5.0 (X11,legit,
11/Mar/2026:09:25:34 +0000,10.0.0.98,GET,/index.html,200,9589,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
03/Mar/2026:20:02:55 +0000,10.0.0.195,GET,/api/data,200,6158,Mozilla/5.0 (X11,legit,
13/Mar/2026:05:52:25 +0000,10.0.5.140,POST,/login,301,10827,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
14/Mar/2026:13:06:01 +0000,10.0.5.190,GET,/api/reports,200,2502,Mozilla/5.0 (iPhone,legit,
01/Mar/2026:08:56:47 +0000,10.0.3.102,POST,/,200,8656,Mozilla/5.0 (X11,legit,
10/Mar/2026:14:03:03 +0000,10.0.1.68,GET,/favicon.ico,500,1694,Mozilla/5.0 (iPhone,legit,
08/Mar/2026:07:33:38 +0000,10.0.2.117,GET,/login,200,8626,Mozilla/5.0 (iPhone,legit,
03/Mar/2026:13:22:20 +0000,10.0.4.68,GET,/static/main.js,200,3514,Mozilla/5.0 (iPhone,legit,
01/Mar/2026:00:36:10 +0000,10.0.0.92,POST,/api/data,200,3106,Mozilla/5.0 (iPhone,legit,
04/Mar/2026:14:01:47 +0000,10.0.2.208,POST,/index.html,200,2606,Mozilla/5.0 (iPhone,legit,
12/Mar/2026:04:57:06 +0000,10.0.0.190,GET,/api/reports,200,8307,Mozilla/5.0 (X11,legit,
10/Mar/2026:11:49:13 +0000,10.0.5.59,GET,/static/main.js,200,6977,Mozilla/5.0 (iPhone,legit,
10/Mar/2026:21:02:58 +0000,10.0.2.91,POST,/,500,5478,Mozilla/5.0 (iPhone,legit,
13/Mar/2026:07:11:00 +0000,10.0.1.64,POST,/favicon.ico,200,2076,Mozilla/5.0 (iPhone,legit,
14/Mar/2026:21:41:57 +0000,10.0.2.208,GET,/,500,14113,Mozilla/5.0 (X11,legit,
08/Mar/2026:10:56:58 +0000,10.0.4.51,GET,/api/reports,200,5729,Mozilla/5.0 (iPhone,legit,
02/Mar/2026:00:03:40 +0000,10.0.0.219,GET,/favicon.ico,200,6559,Mozilla/5.0 (iPhone,legit,
13/Mar/2026:01:37:48 +0000,10.0.1.172,GET,/,200,6914,Mozilla/5.0 (X11,legit,
05/Mar/2026:01:20:16 +0000,10.0.5.190,POST,/index.html,200,1406,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
01/Mar/2026:20:30:01 +0000,10.0.1.131,POST,/index.html,200,13487,Mozilla/5.0 (iPhone,legit,
11/Mar/2026:02:06:35 +0000,10.0.0.190,GET,/login,200,12693,Mozilla/5.0 (iPhone,legit,
08/Mar/2026:11:34:30 +0000,10.0.0.219,GET,/api/data,200,1194,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
01/Mar/2026:01:33:31 +0000,10.0.4.187,GET,/api/users,200,11133,Mozilla/5.0 (X11,legit,
01/Mar/2026:17:23:36 +0000,10.0.5.140,GET,/static/main.js,200,9653,Mozilla/5.0 (X11,legit,
12/Mar/2026:11:03:56 +0000,10.0.1.64,GET,/dashboard,200,5311,Mozilla/5.0 (X11,legit,
04/Mar/2026:13:33:42 +0000,10.0.1.68,GET,/static/main.js,200,8978,Mozilla/5.0 (iPhone,legit,
11/Mar/2026:01:26:14 +0000,10.0.0.59,GET,/dashboard,200,10644,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
03/Mar/2026:18:11:31 +0000,10.0.1.168,GET,/api/data,200,13863,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
04/Mar/2026:04:52:20 +0000,10.0.1.36,GET,/api/data,200,4883,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
03/Mar/2026:09:15:43 +0000,10.0.1.172,GET,/login,200,13730,Mozilla/5.0 (X11,legit,
03/Mar/2026:13:13:23 +0000,10.0.4.68,GET,/api/reports,200,2735,Mozilla/5.0 (X11,legit,
10/Mar/2026:02:35:31 +0000,10.0.1.130,GET,/,200,3682,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
05/Mar/2026:02:46:18 +0000,10.0.4.7,GET,/static/main.js,200,562,Mozilla/5.0 (iPhone,legit,
01/Mar/2026:02:02:08 +0000,10.0.0.187,POST,/dashboard,404,14048,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
13/Mar/2026:20:28:03 +0000,185.158.1.245,POST,/phpmyadmin/,200,253,python-requests/2.31,,
02/Mar/2026:13:33:35 +0000,10.0.3.98,GET,/api/users,200,12545,Mozilla/5.0 (X11,legit,
10/Mar/2026:01:07:27 +0000,10.0.5.159,POST,/,200,5632,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
05/Mar/2026:15:26:52 +0000,10.0.1.168,GET,/api/users,200,1451,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
06/Mar/2026:09:29:42 +0000,10.0.0.98,GET,/api/users,301,4894,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
03/Mar/2026:03:31:40 +0000,10.0.2.148,GET,/api/reports,200,8670,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
09/Mar/2026:01:33:07 +0000,10.0.3.98,POST,/,301,14813,Mozilla/5.0 (X11,legit,
07/Mar/2026:04:29:39 +0000,10.0.2.155,GET,/api/reports,200,442,Mozilla/5.0 (iPhone,legit,
13/Mar/2026:23:54:02 +0000,10.0.0.207,GET,/,200,6679,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
09/Mar/2026:07:42:49 +0000,10.0.0.8,GET,/api/users,200,2828,Mozilla/5.0 (X11,legit,
07/Mar/2026:01:40:55 +0000,10.0.2.117,GET,/dashboard,200,1405,Mozilla/5.0 (X11,legit,
12/Mar/2026:10:19:10 +0000,10.0.0.221,POST,/index.html,301,6036,Mozilla/5.0 (iPhone,legit,
13/Mar/2026:00:06:08 +0000,10.0.0.250,GET,/index.html,200,6038,Mozilla/5.0 (iPhone,legit,
05/Mar/2026:18:13:19 +0000,10.0.5.214,POST,/login,200,5813,Mozilla/5.0 (iPhone,legit,
05/Mar/2026:12:58:52 +0000,10.0.1.64,GET,/dashboard,200,7404,Mozilla/5.0 (X11,legit,
01/Mar/2026:13:07:43 +0000,10.0.5.177,GET,/login,200,12677,Mozilla/5.0 (iPhone,legit,
04/Mar/2026:01:27:28 +0000,10.0.1.36,GET,/api/reports,200,12863,Mozilla/5.0 (Windows NT 10.0, x64) Chrome/120,legit
11/Mar/2026:13:24:43 +0000,10.0.3.230,GET,/login,200,11578,Mozilla/5.0 (iPhone,legit,
04/Mar/2026:06:47:21 +0000,10.0.3.57,GET,/static/main.js,200,7651,Mozilla/5.0 (X11,legit,
06/Mar/2026:12:14:53 +0000,10.0.1.172,GET,/favicon.ico,200,3258,Mozilla/5.0 (X11,legit,
